Bin lower boundary,Bin upper boundary,mass fraction,
83.4,83.5,0.00017735
83.5,83.6,0.00017658
83.6,83.7,0.00017581
83.7,83.8,0.00017505
83.8,83.9,0.00017429
83.9,84,0.00017354
84,84.1,0.00017278
84.1,84.2,0.00017203
84.2,84.3,0.00017128
84.3,84.4,0.00017054
84.4,84.5,0.00016979
84.5,84.6,0.00016905
84.6,84.7,0.00016831
84.7,84.8,0.00016758
84.8,84.9,0.00016684
84.9,85,0.00016611
85,85.1,0.00016538
85.1,85.2,0.00016466
85.2,85.3,0.00016394
85.3,85.4,0.00016321
85.4,85.5,0.0001625
85.5,85.6,0.00016178
85.6,85.7,0.00016107
85.7,85.8,0.00016036
85.8,85.9,0.00015965
85.9,86,0.00015894
86,86.1,0.00015824
86.1,86.2,0.00015754
86.2,86.3,0.00015684
86.3,86.4,0.00015614
86.4,86.5,0.00015545
86.5,86.6,0.00015476
86.6,86.7,0.00015407
86.7,86.8,0.00015338
86.8,86.9,0.0001527
86.9,87,0.00015202
87,87.1,0.00015134
87.1,87.2,0.00015066
87.2,87.3,0.00014998
87.3,87.4,0.00014931
87.4,87.5,0.00014864
87.5,87.6,0.00014798
87.6,87.7,0.00014731
87.7,87.8,0.00014665
87.8,87.9,0.00014599
87.9,88,0.00014533
88,88.1,0.00014467
88.1,88.2,0.00014402
88.2,88.3,0.00014337
88.3,88.4,0.00014272
88.4,88.5,0.00014208
88.5,88.6,0.00014143
88.6,88.7,0.00014079
88.7,88.8,0.00014015
88.8,88.9,0.00013951
88.9,89,0.00013888
89,89.1,0.00013825
89.1,89.2,0.00013762
89.2,89.3,0.00013699
89.3,89.4,0.00013636
89.4,89.5,0.00013574
89.5,89.6,0.00013512
89.6,89.7,0.0001345
89.7,89.8,0.00013388
89.8,89.9,0.00013327
89.9,90,0.00013266
90,90.1,0.00013205
90.1,90.2,0.00013144
90.2,90.3,0.00013083
90.3,90.4,0.00013023
90.4,90.5,0.00012963
90.5,90.6,0.00012903
90.6,90.7,0.00012843
90.7,90.8,0.00012784
90.8,90.9,0.00012725
90.9,91,0.00012666
91,91.1,0.00012607
91.1,91.2,0.00012548
91.2,91.3,0.0001249
91.3,91.4,0.00012432
91.4,91.5,0.00012374
91.5,91.6,0.00012316
91.6,91.7,0.00012259
91.7,91.8,0.00012201
91.8,91.9,0.00012144
91.9,92,0.00012087
92,92.1,0.00012031
92.1,92.2,0.00011974
92.2,92.3,0.00011918
92.3,92.4,0.00011862
92.4,92.5,0.00011806
92.5,92.6,0.00011751
92.6,92.7,0.00011695
92.7,92.8,0.0001164
92.8,92.9,0.00011585
92.9,93,0.0001153
93,93.1,0.00011476
